trigram,freq
"('die', 'erwachsenen', 'haben')",1
"('erwachsenen', 'haben', 'mir')",1
"('haben', 'mir', 'geraten')",1
"('mir', 'geraten', 'mich')",1
"('geraten', 'mich', 'nicht')",1
"('nicht', 'mehr', 'mit')",1
"('mehr', 'mit', 'offenen')",1
"('mit', 'offenen', 'oder')",1
"('offenen', 'oder', 'geschlossenen')",1
"('oder', 'geschlossenen', 'riesenschlangen')",1
"('geschlossenen', 'riesenschlangen', 'zu')",1
"('riesenschlangen', 'zu', 'beschäftigen')",1
"('zu', 'beschäftigen', 'sondern')",1
"('beschäftigen', 'sondern', 'mich')",1
"('sondern', 'mich', 'stattdessen')",1
"('mich', 'stattdessen', 'mehr')",1
"('stattdessen', 'mehr', 'für')",1
"('mehr', 'für', 'geografie')",1
"('für', 'geografie', 'geschichte')",1
"('geografie', 'geschichte', 'mathe')",1
"('geschichte', 'mathe', 'und')",1
"('mathe', 'und', 'grammatik')",1
"('und', 'grammatik', 'zu')",1
"('grammatik', 'zu', 'interessieren')",1
"('zu', 'interessieren', 'so')",1
"('interessieren', 'so', 'gab')",1
"('so', 'gab', 'ich')",1
"('gab', 'ich', 'mit')",1
"('ich', 'mit', 'sechs')",1
"('sechs', 'jahren', 'meine')",1
"('jahren', 'meine', 'vielversprechende')",1
"('meine', 'vielversprechende', 'malerkarriere')",1
"('vielversprechende', 'malerkarriere', 'auf')",1
"('malerkarriere', 'auf', 'derart')",1
"('auf', 'derart', 'entmutigt')",1
"('derart', 'entmutigt', 'war')",1
"('entmutigt', 'war', 'ich')",1
"('war', 'ich', 'vom')",1
"('ich', 'vom', 'misserfolg')",1
"('vom', 'misserfolg', 'meiner')",1
"('misserfolg', 'meiner', 'zeichnungen')",1
"('meiner', 'zeichnungen', 'nr')",1
"('zeichnungen', 'nr', 'und')",1
"('nr', 'und', 'nr')",1
"('und', 'nr', 'erwachsene')",1
"('nr', 'erwachsene', 'verstehen')",1
"('erwachsene', 'verstehen', 'nie')",1
"('verstehen', 'nie', 'etwas')",1
"('nie', 'etwas', 'von')",1
"('etwas', 'von', 'ganz')",1
"('von', 'ganz', 'allein')",1
"('ganz', 'allein', 'und')",1
"('allein', 'und', 'für')",1
"('und', 'für', 'die')",1
"('für', 'die', 'kinder')",1
"('die', 'kinder', 'ist')",1
"('kinder', 'ist', 'es')",1
"('ist', 'es', 'anstrengend')",1
"('es', 'anstrengend', 'ihnen')",1
"('anstrengend', 'ihnen', 'immer')",1
"('ihnen', 'immer', 'alles')",1
"('immer', 'alles', 'zu')",1
"('alles', 'zu', 'erklären')",1
"('zu', 'erklären', 'so')",1
"('erklären', 'so', 'musste')",1
"('so', 'musste', 'ich')",1
"('musste', 'ich', 'einen')",1
"('ich', 'einen', 'anderen')",1
"('einen', 'anderen', 'beruf')",1
"('anderen', 'beruf', 'finden')",1
"('beruf', 'finden', 'und')",1
"('finden', 'und', 'ich')",1
"('und', 'ich', 'lernte')",1
"('ich', 'lernte', 'flugzeuge')",1
"('lernte', 'flugzeuge', 'zu')",1
"('flugzeuge', 'zu', 'steuern')",1
"('zu', 'steuern', 'ich')",1
"('steuern', 'ich', 'flog')",1
"('ich', 'flog', 'ein')",1
"('flog', 'ein', 'bisschen')",1
"('ein', 'bisschen', 'in')",1
"('bisschen', 'in', 'der')",1
"('in', 'der', 'welt')",1
"('der', 'welt', 'herum')",1
"('welt', 'herum', 'und')",1
"('herum', 'und', 'es')",1
"('und', 'es', 'stimmt')",1
"('es', 'stimmt', 'dabei')",1
"('stimmt', 'dabei', 'half')",1
"('dabei', 'half', 'mir')",1
"('half', 'mir', 'die')",1
"('mir', 'die', 'geographie')",1
"('die', 'geographie', 'auf')",1
"('geographie', 'auf', 'den')",1
"('auf', 'den', 'ersten')",1
"('den', 'ersten', 'blick')",1
"('ersten', 'blick', 'konnte')",1
"('blick', 'konnte', 'ich')",1
"('konnte', 'ich', 'china')",1
"('ich', 'china', 'von')",1
"('china', 'von', 'arizona')",1
"('von', 'arizona', 'unterscheiden')",1
"('arizona', 'unterscheiden', 'das')",1
"('unterscheiden', 'das', 'ist')",1
"('ist', 'sehr', 'nützlich')",1
"('sehr', 'nützlich', 'wenn')",1
"('nützlich', 'wenn', 'man')",1
"('man', 'sich', 'in')",1
"('der', 'nacht', 'verirrt')",1
"('nacht', 'verirrt', 'hat')",1
"('verirrt', 'hat', 'so')",1
"('hat', 'so', 'hatte')",1
"('so', 'hatte', 'ich')",1
"('hatte', 'ich', 'im')",1
"('ich', 'im', 'laufe')",1
"('im', 'laufe', 'meines')",1
"('laufe', 'meines', 'lebens')",1
"('meines', 'lebens', 'mit')",1
"('lebens', 'mit', 'vielen')",1
"('mit', 'vielen', 'ernsthaften')",1
"('vielen', 'ernsthaften', 'leuten')",1
"('ernsthaften', 'leuten', 'zu')",1
"('leuten', 'zu', 'tun')",1
"('zu', 'tun', 'ich')",1
"('tun', 'ich', 'habe')",1
"('ich', 'habe', 'viel')",1
"('habe', 'viel', 'bei')",1
"('viel', 'bei', 'erwachsenen')",1
"('bei', 'erwachsenen', 'gelebt')",1
"('erwachsenen', 'gelebt', 'und')",1
"('gelebt', 'und', 'ich')",1
"('habe', 'sie', 'ganz')",1
"('sie', 'ganz', 'aus')",1
"('ganz', 'aus', 'der')",1
"('aus', 'der', 'nähe')",1
"('der', 'nähe', 'betrachtet')",1
"('nähe', 'betrachtet', 'aber')",1
"('betrachtet', 'aber', 'meine')",1
"('aber', 'meine', 'meinung')",1
"('meine', 'meinung', 'über')",1
"('meinung', 'über', 'sie')",1
"('über', 'sie', 'hat')",1
"('sie', 'hat', 'sich')",1
"('hat', 'sich', 'deshalb')",1
"('sich', 'deshalb', 'nicht')",1
"('deshalb', 'nicht', 'sonderlich')",1
"('nicht', 'sonderlich', 'verbessert')",1
"('sonderlich', 'verbessert', 'wenn')",1
"('verbessert', 'wenn', 'ich')",1
"('wenn', 'ich', 'einen')",1
"('ich', 'einen', 'traf')",1
"('einen', 'traf', 'der')",1
"('traf', 'der', 'mir')",1
"('der', 'mir', 'ein')",1
"('mir', 'ein', 'bisschen')",1
"('ein', 'bisschen', 'heller')",1
"('bisschen', 'heller', 'vorkam')",1
"('heller', 'vorkam', 'dann')",1
"('vorkam', 'dann', 'testete')",1
"('dann', 'testete', 'ich')",1
"('testete', 'ich', 'ihn')",1
"('ihn', 'mit', 'meiner')",1
"('mit', 'meiner', 'zeichnung')",1
"('meiner', 'zeichnung', 'nr')",1
"('zeichnung', 'nr', 'die')",1
"('nr', 'die', 'ich')",1
"('die', 'ich', 'immer')",1
"('ich', 'immer', 'bei')",1
"('immer', 'bei', 'mir')",1
"('bei', 'mir', 'trug')",1
"('mir', 'trug', 'ich')",1
"('trug', 'ich', 'wollte')",1
"('ich', 'wollte', 'wissen')",1
"('wollte', 'wissen', 'ob')",1
"('wissen', 'ob', 'er')",1
"('ob', 'er', 'wirklich')",1
"('er', 'wirklich', 'schlau')",1
"('wirklich', 'schlau', 'war')",1
"('schlau', 'war', 'aber')",1
"('war', 'aber', 'immer')",1
"('aber', 'immer', 'erhielt')",1
"('immer', 'erhielt', 'ich')",1
"('erhielt', 'ich', 'die')",1
"('ich', 'die', 'antwort')",1
"('die', 'antwort', 'es')",1
"('antwort', 'es', 'ist')",1
"('es', 'ist', 'ein')",1
"('ist', 'ein', 'hut')",1
"('ein', 'hut', 'so')",1
"('hut', 'so', 'sprach')",1
"('so', 'sprach', 'ich')",1
"('sprach', 'ich', 'weder')",1
"('ich', 'weder', 'von')",1
"('weder', 'von', 'riesenschlangen')",1
"('von', 'riesenschlangen', 'noch')",1
"('riesenschlangen', 'noch', 'vom')",1
"('noch', 'vom', 'urwald')",1
"('vom', 'urwald', 'oder')",1
"('urwald', 'oder', 'von')",1
"('oder', 'von', 'sternen')",1
"('von', 'sternen', 'ich')",1
"('sternen', 'ich', 'ließ')",1
"('ich', 'ließ', 'mich')",1
"('ließ', 'mich', 'auf')",1
"('mich', 'auf', 'ihn')",1
"('auf', 'ihn', 'ein')",1
"('ihn', 'ein', 'ich')",1
"('ein', 'ich', 'sprach')",1
"('ich', 'sprach', 'über')",1
"('sprach', 'über', 'bridge')",1
"('über', 'bridge', 'golf')",1
"('bridge', 'golf', 'über')",1
"('golf', 'über', 'politik')",1
"('über', 'politik', 'und')",1
"('politik', 'und', 'krawatten')",1
"('und', 'krawatten', 'und')",1
"('krawatten', 'und', 'der')",1
"('und', 'der', 'erwachsene')",1
"('der', 'erwachsene', 'war')",1
"('erwachsene', 'war', 'zufrieden')",1
"('war', 'zufrieden', 'auf')",1
"('zufrieden', 'auf', 'einen')",1
"('auf', 'einen', 'so')",1
"('einen', 'so', 'vernünftigen')",1
"('so', 'vernünftigen', 'mann')",1
"('vernünftigen', 'mann', 'zu')",1
"('mann', 'zu', 'treffen')",1
"('zu', 'treffen', 'so')",1
"('treffen', 'so', 'lebte')",1
"('so', 'lebte', 'ich')",1
"('lebte', 'ich', 'allein')",1
"('ich', 'allein', 'ohne')",1
"('allein', 'ohne', 'jemanden')",1
"('ohne', 'jemanden', 'mit')",1
"('jemanden', 'mit', 'dem')",1
"('dem', 'ich', 'wirklich')",1
"('ich', 'wirklich', 'hätte')",1
"('wirklich', 'hätte', 'sprechen')",1
"('hätte', 'sprechen', 'können')",1
"('sprechen', 'können', 'bis')",1
"('können', 'bis', 'ich')",1
"('bis', 'ich', 'vor')",1
"('ich', 'vor', 'sechs')",1
"('vor', 'sechs', 'jahren')",1
"('jahren', 'eine', 'panne')",1
"('eine', 'panne', 'in')",1
"('der', 'wüste', 'sahara')",1
"('wüste', 'sahara', 'hatte')",1
"('sahara', 'hatte', 'irgendetwas')",1
"('hatte', 'irgendetwas', 'an')",1
"('irgendetwas', 'an', 'meinem')",1
"('meinem', 'motor', 'war')",1
"('motor', 'war', 'kaputt')",1
"('war', 'kaputt', 'gegangen')",1
"('kaputt', 'gegangen', 'und')",1
"('gegangen', 'und', 'weil')",1
"('und', 'weil', 'ich')",1
"('weil', 'ich', 'weder')",1
"('ich', 'weder', 'einen')",1
"('weder', 'einen', 'mechaniker')",1
"('einen', 'mechaniker', 'noch')",1
"('mechaniker', 'noch', 'passagiere')",1
"('noch', 'passagiere', 'bei')",1
"('passagiere', 'bei', 'mir')",1
"('bei', 'mir', 'hatte')",1
"('mir', 'hatte', 'bereitete')",1
"('hatte', 'bereitete', 'ich')",1
"('bereitete', 'ich', 'mich')",1
"('ich', 'mich', 'darauf')",1
"('mich', 'darauf', 'vor')",1
"('darauf', 'vor', 'die')",1
"('vor', 'die', 'schwierige')",1
"('die', 'schwierige', 'reparatur')",1
"('schwierige', 'reparatur', 'ganz')",1
"('reparatur', 'ganz', 'allein')",1
"('ganz', 'allein', 'vorzunehmen')",1
"('allein', 'vorzunehmen', 'dabei')",1
"('vorzunehmen', 'dabei', 'ging')",1
"('dabei', 'ging', 'es')",1
"('ging', 'es', 'für')",1
"('es', 'für', 'mich')",1
"('für', 'mich', 'um')",1
"('mich', 'um', 'leben')",1
"('um', 'leben', 'und')",1
"('leben', 'und', 'tod')",1
"('und', 'tod', 'ich')",1
"('tod', 'ich', 'hatte')",1
"('ich', 'hatte', 'trinkwasser')",1
"('hatte', 'trinkwasser', 'für')",1
"('trinkwasser', 'für', 'knapp')",1
"('für', 'knapp', 'acht')",1
"('knapp', 'acht', 'tage')",1
"('acht', 'tage', 'am')",1
"('tage', 'am', 'ersten')",1
"('am', 'ersten', 'abend')",1
"('ersten', 'abend', 'schlief')",1
"('abend', 'schlief', 'ich')",1
"('schlief', 'ich', 'im')",1
"('ich', 'im', 'sand')",1
"('im', 'sand', 'ein')",1
"('sand', 'ein', 'tausende')",1
"('ein', 'tausende', 'meilen')",1
"('tausende', 'meilen', 'entfernt')",1
"('entfernt', 'von', 'besiedeltem')",1
"('besiedeltem', 'gebiet', 'ich')",1
"('gebiet', 'ich', 'war')",1
"('ich', 'war', 'viel')",1
"('war', 'viel', 'abgeschiedener')",1
"('viel', 'abgeschiedener', 'als')",1
"('abgeschiedener', 'als', 'ein')",1
"('als', 'ein', 'schiffbrüchiger')",1
"('ein', 'schiffbrüchiger', 'mitten')",1
"('schiffbrüchiger', 'mitten', 'im')",1
"('mitten', 'im', 'ozean')",1
"('im', 'ozean', 'so')",1
"('ozean', 'so', 'könnt')",1
"('so', 'könnt', 'ihr')",1
"('könnt', 'ihr', 'euch')",1
"('ihr', 'euch', 'vorstellen')",1
"('vorstellen', 'wie', 'überrascht')",1
"('wie', 'überrascht', 'ich')",1
"('überrascht', 'ich', 'war')",1
"('ich', 'war', 'als')",1
"('war', 'als', 'ich')",1
"('als', 'ich', 'bei')",1
"('ich', 'bei', 'sonnenaufgang')",1
"('bei', 'sonnenaufgang', 'von')",1
"('sonnenaufgang', 'von', 'einer')",1
"('von', 'einer', 'leisen')",1
"('einer', 'leisen', 'lustigen')",1
"('leisen', 'lustigen', 'stimme')",1
"('lustigen', 'stimme', 'geweckt')",1
"('stimme', 'geweckt', 'wurde')",1
"('geweckt', 'wurde', 'und')",1
"('wurde', 'und', 'die')",1
"('und', 'die', 'sagte')",1
"('die', 'sagte', 'bitte')",1
"('sagte', 'bitte', 'zeichne')",1
"('ein', 'schaf', 'wie')",1
"('schaf', 'wie', 'bitte')",1
"('wie', 'bitte', 'zeichne')",1
"('ein', 'schaf', 'ich')",1
"('schaf', 'ich', 'sprang')",1
"('ich', 'sprang', 'auf')",1
"('sprang', 'auf', 'als')",1
"('auf', 'als', 'wäre')",1
"('als', 'wäre', 'ich')",1
"('wäre', 'ich', 'vom')",1
"('ich', 'vom', 'blitz')",1
"('vom', 'blitz', 'getroffen')",1
"('blitz', 'getroffen', 'worden')",1
"('getroffen', 'worden', 'ich')",1
"('worden', 'ich', 'rieb')",1
"('ich', 'rieb', 'mir')",1
"('rieb', 'mir', 'die')",1
"('mir', 'die', 'augen')",1
"('die', 'augen', 'und')",1
"('augen', 'und', 'schaute')",1
"('und', 'schaute', 'genau')",1
"('schaute', 'genau', 'hin')",1
"('genau', 'hin', 'und')",1
"('hin', 'und', 'ich')",1
"('ich', 'sah', 'ein')",1
"('sah', 'ein', 'außergewöhnliches')",1
"('ein', 'außergewöhnliches', 'kleines')",1
"('außergewöhnliches', 'kleines', 'kerlchen')",1
"('kleines', 'kerlchen', 'das')",1
"('kerlchen', 'das', 'mich')",1
"('das', 'mich', 'ernst')",1
"('mich', 'ernst', 'betrachtete')",1
"('ernst', 'betrachtete', 'hier')",1
"('betrachtete', 'hier', 'das')",1
"('hier', 'das', 'beste')",1
"('das', 'beste', 'porträt')",1
"('beste', 'porträt', 'das')",1
"('porträt', 'das', 'ich')",1
"('das', 'ich', 'später')",1
"('ich', 'später', 'von')",1
"('später', 'von', 'ihm')",1
"('von', 'ihm', 'zu')",1
"('ihm', 'zu', 'stande')",1
"('zu', 'stande', 'brachte')",1
"('stande', 'brachte', 'aber')",1
"('brachte', 'aber', 'natürlich')",1
"('aber', 'natürlich', 'ist')",1
"('natürlich', 'ist', 'meine')",1
"('ist', 'meine', 'zeichnung')",1
"('meine', 'zeichnung', 'weit')",1
"('zeichnung', 'weit', 'weniger')",1
"('weit', 'weniger', 'bezaubernd')",1
"('weniger', 'bezaubernd', 'als')",1
"('bezaubernd', 'als', 'das')",1
"('als', 'das', 'original')",1
"('das', 'original', 'das')",1
"('original', 'das', 'ist')",1
"('ist', 'nicht', 'meine')",1
"('nicht', 'meine', 'schuld')",1
"('meine', 'schuld', 'die')",1
"('schuld', 'die', 'großen')",1
"('die', 'großen', 'haben')",1
"('großen', 'haben', 'mich')",1
"('haben', 'mich', 'von')",1
"('mich', 'von', 'meiner')",1
"('von', 'meiner', 'malerkarriere')",1
"('meiner', 'malerkarriere', 'abgebracht')",1
"('malerkarriere', 'abgebracht', 'als')",1
"('abgebracht', 'als', 'ich')",1
"('alt', 'war', 'sodass')",1
"('war', 'sodass', 'ich')",1
"('sodass', 'ich', 'nichts')",1
"('ich', 'nichts', 'zu')",1
"('nichts', 'zu', 'zeichnen')",1
"('zu', 'zeichnen', 'gelernt')",1
"('zeichnen', 'gelernt', 'hatte')",1
"('gelernt', 'hatte', 'als')",1
"('hatte', 'als', 'geschlossene')",1
"('als', 'geschlossene', 'und')",1
"('geschlossene', 'und', 'offene')",1
"('und', 'offene', 'riesenschlangen')",1
"('offene', 'riesenschlangen', 'ich')",1
"('riesenschlangen', 'ich', 'schaute')",1
"('ich', 'schaute', 'also')",1
"('schaute', 'also', 'voller')",1
"('also', 'voller', 'verwunderung')",1
"('voller', 'verwunderung', 'mit')",1
"('verwunderung', 'mit', 'aufgerissenen')",1
"('mit', 'aufgerissenen', 'augen')",1
"('aufgerissenen', 'augen', 'auf')",1
"('augen', 'auf', 'diese')",1
"('auf', 'diese', 'erscheinung')",1
"('diese', 'erscheinung', 'vergesst')",1
"('erscheinung', 'vergesst', 'nicht')",1
"('vergesst', 'nicht', 'ich')",1
"('nicht', 'ich', 'war')",1
"('ich', 'war', 'tausend')",1
"('war', 'tausend', 'meilen')",1
"('entfernt', 'von', 'jeglichem')",1
"('von', 'jeglichem', 'besiedelten')",1
"('jeglichem', 'besiedelten', 'gebiet')",1
"('besiedelten', 'gebiet', 'dabei')",1
"('gebiet', 'dabei', 'schien')",1
"('dabei', 'schien', 'mir')",1
"('schien', 'mir', 'das')",1
"('mir', 'das', 'kleine')",1
"('das', 'kleine', 'kerlchen')",1
"('kleine', 'kerlchen', 'weder')",1
"('kerlchen', 'weder', 'verirrt')",1
"('weder', 'verirrt', 'noch')",1
"('verirrt', 'noch', 'todmüde')",1
"('noch', 'todmüde', 'weder')",1
"('todmüde', 'weder', 'hungrig')",1
"('weder', 'hungrig', 'oder')",1
"('hungrig', 'oder', 'durstig')",1
"('oder', 'durstig', 'noch')",1
"('durstig', 'noch', 'todängstlich')",1
"('noch', 'todängstlich', 'es')",1
"('todängstlich', 'es', 'wirkte')",1
"('es', 'wirkte', 'ganz')",1
"('wirkte', 'ganz', 'und')",1
"('ganz', 'und', 'gar')",1
"('und', 'gar', 'nicht')",1
"('gar', 'nicht', 'wie')",1
"('nicht', 'wie', 'ein')",1
"('ein', 'kind', 'verloren')",1
"('kind', 'verloren', 'inmitten')",1
"('verloren', 'inmitten', 'der')",1
"('inmitten', 'der', 'wüste')",1
"('der', 'wüste', 'tausend')",1
"('wüste', 'tausend', 'meilen')",1
"('entfernt', 'von', 'jeglicher')",1
"('von', 'jeglicher', 'zivilisation')",1
"('jeglicher', 'zivilisation', 'als')",1
"('zivilisation', 'als', 'ich')",1
"('als', 'ich', 'mich')",1
"('ich', 'mich', 'endlich')",1
"('mich', 'endlich', 'gefasst')",1
"('endlich', 'gefasst', 'hatte')",1
"('gefasst', 'hatte', 'sagte')",1
"('hatte', 'sagte', 'ich')",1
"('sagte', 'ich', 'aber')",1
"('ich', 'aber', 'was')",1
"('aber', 'was', 'machst')",1
"('machst', 'du', 'denn')",1
"('du', 'denn', 'hier')",1
"('denn', 'hier', 'da')",1
"('hier', 'da', 'wiederholte')",1
"('da', 'wiederholte', 'er')",1
"('wiederholte', 'er', 'ganz')",1
"('er', 'ganz', 'sacht')",1
"('ganz', 'sacht', 'als')",1
"('sacht', 'als', 'handele')",1
"('als', 'handele', 'es')",1
"('handele', 'es', 'sich')",1
"('sich', 'um', 'eine')",1
"('um', 'eine', 'sehr')",1
"('eine', 'sehr', 'ernstzunehmende')",1
"('sehr', 'ernstzunehmende', 'angelegenheit')",1
"('ernstzunehmende', 'angelegenheit', 'bitte')",1
"('angelegenheit', 'bitte', 'zeichne')",1
"('ein', 'schaf', 'bei')",1
"('schaf', 'bei', 'etwas')",1
"('bei', 'etwas', 'so')",1
"('etwas', 'so', 'beeindruckend')",1
"('so', 'beeindruckend', 'rätselhaftem')",1
"('beeindruckend', 'rätselhaftem', 'wagt')",1
"('rätselhaftem', 'wagt', 'man')",1
"('wagt', 'man', 'nicht')",1
"('man', 'nicht', 'zu')",1
"('nicht', 'zu', 'widersprechen')",1
"('zu', 'widersprechen', 'so')",1
"('widersprechen', 'so', 'absurd')",1
"('so', 'absurd', 'es')",1
"('absurd', 'es', 'mir')",1
"('es', 'mir', 'erschien')",1
"('mir', 'erschien', 'holte')",1
"('erschien', 'holte', 'ich')",1
"('holte', 'ich', 'tausend')",1
"('ich', 'tausend', 'meilen')",1
"('entfernt', 'von', 'jeder')",1
"('von', 'jeder', 'zivilisation')",1
"('jeder', 'zivilisation', 'meinen')",1
"('zivilisation', 'meinen', 'farbstift')",1
"('meinen', 'farbstift', 'hervor')",1
"('farbstift', 'hervor', 'ein')",1
"('hervor', 'ein', 'blatt')",1
"('ein', 'blatt', 'papier')",1
"('blatt', 'papier', 'und')",1
"('papier', 'und', 'einen')",1
"('und', 'einen', 'füller')",1
"('einen', 'füller', 'ich')",1
"('füller', 'ich', 'erinnerte')",1
"('erinnerte', 'mich', 'daran')",1
"('mich', 'daran', 'dass')",1
"('daran', 'dass', 'ich')",1
"('dass', 'ich', 'vor')",1
"('ich', 'vor', 'allem')",1
"('vor', 'allem', 'geographie')",1
"('allem', 'geographie', 'geschichte')",1
"('geographie', 'geschichte', 'mathematik')",1
"('geschichte', 'mathematik', 'und')",1
"('mathematik', 'und', 'grammatik')",1
"('und', 'grammatik', 'erlernt')",1
"('grammatik', 'erlernt', 'hatte')",1
"('erlernt', 'hatte', 'und')",1
"('hatte', 'und', 'so')",1
"('und', 'so', 'sagte')",1
"('so', 'sagte', 'ich')",1
"('sagte', 'ich', 'schlecht')",1
"('ich', 'schlecht', 'gelaunt')",1
"('schlecht', 'gelaunt', 'zu')",1
"('gelaunt', 'zu', 'dem')",1
"('zu', 'dem', 'kleinen')",1
"('dem', 'kleinen', 'männchen')",1
"('kleinen', 'männchen', 'dass')",1
"('männchen', 'dass', 'ich')",1
"('dass', 'ich', 'nicht')",1
"('ich', 'nicht', 'zeichnen')",1
"('nicht', 'zeichnen', 'könne')",1
"('zeichnen', 'könne', 'er')",1
"('könne', 'er', 'antwortete')",1
"('antwortete', 'mir', 'das')",1
"('mir', 'das', 'macht')",1
"('macht', 'nichts', 'zeichne')",1
"('nichts', 'zeichne', 'mir')",1
"('ein', 'schaf', 'weil')",1
"('schaf', 'weil', 'ich')",1
"('weil', 'ich', 'niemals')",1
"('ich', 'niemals', 'ein')",1
"('niemals', 'ein', 'schaf')",1
"('ein', 'schaf', 'gezeichnet')",1
"('schaf', 'gezeichnet', 'hatte')",1
"('gezeichnet', 'hatte', 'malte')",1
"('hatte', 'malte', 'ich')",1
"('malte', 'ich', 'einfach')",1
"('ich', 'einfach', 'eines')",1
"('einfach', 'eines', 'der')",1
"('eines', 'der', 'zwei')",1
"('der', 'zwei', 'bilder')",1
"('zwei', 'bilder', 'die')",1
"('bilder', 'die', 'ich')",1
"('die', 'ich', 'beherrschte')",1
"('ich', 'beherrschte', 'jenes')",1
"('beherrschte', 'jenes', 'von')",1
"('jenes', 'von', 'der')",1
"('von', 'der', 'geschlossenen')",1
"('der', 'geschlossenen', 'riesenschlange')",1
"('geschlossenen', 'riesenschlange', 'und')",1
"('riesenschlange', 'und', 'ich')",1
"('und', 'ich', 'war')",1
"('ich', 'war', 'verblüfft')",1
"('war', 'verblüfft', 'als')",1
"('verblüfft', 'als', 'der')",1
"('der', 'kleine', 'kerl')",1
"('kleine', 'kerl', 'mir')",1
"('kerl', 'mir', 'antwortete')",1
"('mir', 'antwortete', 'nein')",1
"('antwortete', 'nein', 'nein')",1
"('nein', 'nein', 'ich')",1
"('nein', 'ich', 'will')",1
"('ich', 'will', 'keinen')",1
"('will', 'keinen', 'elefanten')",1
"('keinen', 'elefanten', 'in')",1
"('elefanten', 'in', 'einer')",1
"('in', 'einer', 'riesenschlage')",1
"('einer', 'riesenschlage', 'eine')",1
"('riesenschlage', 'eine', 'riesenschlange')",1
"('eine', 'riesenschlange', 'ist')",1
"('riesenschlange', 'ist', 'sehr')",1
"('ist', 'sehr', 'gefährlich')",1
"('sehr', 'gefährlich', 'und')",1
"('gefährlich', 'und', 'ein')",1
"('und', 'ein', 'elefant')",1
"('ein', 'elefant', 'nimmt')",1
"('elefant', 'nimmt', 'viel')",1
"('nimmt', 'viel', 'platz')",1
"('viel', 'platz', 'weg')",1
"('platz', 'weg', 'bei')",1
"('weg', 'bei', 'mir')",1
"('bei', 'mir', 'ist')",1
"('mir', 'ist', 'es')",1
"('ist', 'es', 'ganz')",1
"('es', 'ganz', 'klein')",1
"('ganz', 'klein', 'ich')",1
"('klein', 'ich', 'brauche')",1
"('ich', 'brauche', 'ein')",1
"('brauche', 'ein', 'schaf')",1
"('ein', 'schaf', 'zeichne')",1
"('schaf', 'zeichne', 'mir')",1
"('ein', 'schaf', 'so')",1
"('schaf', 'so', 'habe')",1
"('ich', 'also', 'gezeichnet')",1
"('also', 'gezeichnet', 'er')",1
"('gezeichnet', 'er', 'schaute')",1
"('er', 'schaute', 'aufmerksam')",1
"('schaute', 'aufmerksam', 'zu')",1
"('aufmerksam', 'zu', 'und')",1
"('zu', 'und', 'dann')",1
"('und', 'dann', 'nein')",1
"('dann', 'nein', 'dieses')",1
"('nein', 'dieses', 'ist')",1
"('dieses', 'ist', 'schon')",1
"('ist', 'schon', 'sehr')",1
"('schon', 'sehr', 'krank')",1
"('sehr', 'krank', 'zeichne')",1
"('krank', 'zeichne', 'ein')",1
"('zeichne', 'ein', 'anderes')",1
"('ein', 'anderes', 'und')",1
"('anderes', 'und', 'ich')",1
"('und', 'ich', 'zeichnete')",1
"('ich', 'zeichnete', 'mein')",1
"('zeichnete', 'mein', 'freund')",1
"('mein', 'freund', 'lächelte')",1
"('freund', 'lächelte', 'lieb')",1
"('lächelte', 'lieb', 'und')",1
"('lieb', 'und', 'sagte')",1
"('und', 'sagte', 'nachsichtig')",1
"('sagte', 'nachsichtig', 'siehst')",1
"('nachsichtig', 'siehst', 'du')",1
"('siehst', 'du', 'das')",1
"('du', 'das', 'ist')",1
"('ist', 'kein', 'schaf')",1
"('kein', 'schaf', 'das')",1
"('schaf', 'das', 'ist')",1
"('ist', 'ein', 'hammel')",1
"('ein', 'hammel', 'das')",1
"('hammel', 'das', 'hat')",1
"('das', 'hat', 'hörner')",1
"('hat', 'hörner', 'so')",1
"('hörner', 'so', 'machte')",1
"('so', 'machte', 'ich')",1
"('machte', 'ich', 'einen')",1
"('ich', 'einen', 'neuen')",1
"('einen', 'neuen', 'versuch')",1
"('neuen', 'versuch', 'aber')",1
"('versuch', 'aber', 'er')",1
"('aber', 'er', 'wurde')",1
"('er', 'wurde', 'wie')",1
"('wurde', 'wie', 'die')",1
"('wie', 'die', 'vorherigen')",1
"('die', 'vorherigen', 'abgelehnt')",1
"('vorherigen', 'abgelehnt', 'das')",1
"('abgelehnt', 'das', 'da')",1
"('das', 'da', 'ist')",1
"('da', 'ist', 'zu')",1
"('ist', 'zu', 'alt')",1
