quadrigram,freq
"('ja', 'aber', 'ich', 'habe')",1
"('aber', 'ich', 'habe', 'schon')",1
"('ich', 'habe', 'schon', 'einen')",1
"('habe', 'schon', 'einen', 'könig')",1
"('schon', 'einen', 'könig', 'getroffen')",1
"('einen', 'könig', 'getroffen', 'der')",1
"('könig', 'getroffen', 'der', 'könige')",1
"('getroffen', 'der', 'könige', 'besitzen')",1
"('der', 'könige', 'besitzen', 'nichts')",1
"('könige', 'besitzen', 'nichts', 'sie')",1
"('besitzen', 'nichts', 'sie', 'regieren')",1
"('nichts', 'sie', 'regieren', 'über')",1
"('sie', 'regieren', 'über', 'das')",1
"('regieren', 'über', 'das', 'ist')",1
"('über', 'das', 'ist', 'etwas')",1
"('das', 'ist', 'etwas', 'ganz')",1
"('ist', 'etwas', 'ganz', 'anderes')",1
"('etwas', 'ganz', 'anderes', 'und')",1
"('ganz', 'anderes', 'und', 'was')",1
"('anderes', 'und', 'was', 'bringt')",1
"('bringt', 'es', 'dir', 'sterne')",1
"('es', 'dir', 'sterne', 'zu')",1
"('dir', 'sterne', 'zu', 'besitzen')",1
"('sterne', 'zu', 'besitzen', 'dadurch')",1
"('zu', 'besitzen', 'dadurch', 'bin')",1
"('besitzen', 'dadurch', 'bin', 'ich')",1
"('dadurch', 'bin', 'ich', 'reich')",1
"('bin', 'ich', 'reich', 'und')",1
"('ich', 'reich', 'und', 'was')",1
"('reich', 'und', 'was', 'bringt')",1
"('bringt', 'es', 'dir', 'reich')",1
"('es', 'dir', 'reich', 'zu')",1
"('dir', 'reich', 'zu', 'sein')",1
"('reich', 'zu', 'sein', 'so')",1
"('zu', 'sein', 'so', 'kann')",1
"('sein', 'so', 'kann', 'ich')",1
"('so', 'kann', 'ich', 'andere')",1
"('kann', 'ich', 'andere', 'sterne')",1
"('ich', 'andere', 'sterne', 'kaufen')",1
"('andere', 'sterne', 'kaufen', 'wen')",1
"('sterne', 'kaufen', 'wen', 'jemand')",1
"('kaufen', 'wen', 'jemand', 'welche')",1
"('wen', 'jemand', 'welche', 'findet')",1
"('jemand', 'welche', 'findet', 'dieser')",1
"('welche', 'findet', 'dieser', 'typ')",1
"('findet', 'dieser', 'typ', 'sagte')",1
"('dieser', 'typ', 'sagte', 'sich')",1
"('typ', 'sagte', 'sich', 'der')",1
"('kleine', 'prinz', 'er', 'denkt')",1
"('prinz', 'er', 'denkt', 'ein')",1
"('er', 'denkt', 'ein', 'bisschen')",1
"('denkt', 'ein', 'bisschen', 'so')",1
"('ein', 'bisschen', 'so', 'wie')",1
"('bisschen', 'so', 'wie', 'mein')",1
"('so', 'wie', 'mein', 'säufer')",1
"('wie', 'mein', 'säufer', 'dennoch')",1
"('mein', 'säufer', 'dennoch', 'stellte')",1
"('säufer', 'dennoch', 'stellte', 'er')",1
"('dennoch', 'stellte', 'er', 'weitere')",1
"('stellte', 'er', 'weitere', 'fragen')",1
"('er', 'weitere', 'fragen', 'wie')",1
"('weitere', 'fragen', 'wie', 'kann')",1
"('fragen', 'wie', 'kann', 'man')",1
"('wie', 'kann', 'man', 'denn')",1
"('kann', 'man', 'denn', 'sterne')",1
"('man', 'denn', 'sterne', 'besitzen')",1
"('denn', 'sterne', 'besitzen', 'wem')",1
"('sterne', 'besitzen', 'wem', 'gehören')",1
"('besitzen', 'wem', 'gehören', 'sie')",1
"('wem', 'gehören', 'sie', 'denn')",1
"('gehören', 'sie', 'denn', 'gab')",1
"('sie', 'denn', 'gab', 'der')",1
"('denn', 'gab', 'der', 'geschäftsmann')",1
"('gab', 'der', 'geschäftsmann', 'mürrisch')",1
"('der', 'geschäftsmann', 'mürrisch', 'zurück')",1
"('geschäftsmann', 'mürrisch', 'zurück', 'ich')",1
"('mürrisch', 'zurück', 'ich', 'weiß')",1
"('zurück', 'ich', 'weiß', 'nicht')",1
"('ich', 'weiß', 'nicht', 'niemandem')",1
"('weiß', 'nicht', 'niemandem', 'na')",1
"('nicht', 'niemandem', 'na', 'dann')",1
"('niemandem', 'na', 'dann', 'gehören')",1
"('na', 'dann', 'gehören', 'sie')",1
"('dann', 'gehören', 'sie', 'mir')",1
"('gehören', 'sie', 'mir', 'denn')",1
"('sie', 'mir', 'denn', 'ich')",1
"('mir', 'denn', 'ich', 'habe')",1
"('denn', 'ich', 'habe', 'als')",1
"('ich', 'habe', 'als', 'erster')",1
"('habe', 'als', 'erster', 'daran')",1
"('als', 'erster', 'daran', 'gedacht')",1
"('erster', 'daran', 'gedacht', 'das')",1
"('daran', 'gedacht', 'das', 'reicht')",1
"('gedacht', 'das', 'reicht', 'aus')",1
"('das', 'reicht', 'aus', 'sicher')",1
"('reicht', 'aus', 'sicher', 'wenn')",1
"('aus', 'sicher', 'wenn', 'du')",1
"('sicher', 'wenn', 'du', 'einen')",1
"('wenn', 'du', 'einen', 'diamanten')",1
"('du', 'einen', 'diamanten', 'findest')",1
"('einen', 'diamanten', 'findest', 'der')",1
"('diamanten', 'findest', 'der', 'niemandem')",1
"('findest', 'der', 'niemandem', 'gehört')",1
"('der', 'niemandem', 'gehört', 'so')",1
"('gehört', 'so', 'gehört', 'er')",1
"('so', 'gehört', 'er', 'dir')",1
"('gehört', 'er', 'dir', 'wenn')",1
"('er', 'dir', 'wenn', 'du')",1
"('dir', 'wenn', 'du', 'eine')",1
"('wenn', 'du', 'eine', 'insel')",1
"('du', 'eine', 'insel', 'findest')",1
"('eine', 'insel', 'findest', 'die')",1
"('insel', 'findest', 'die', 'niemandem')",1
"('findest', 'die', 'niemandem', 'gehört')",1
"('die', 'niemandem', 'gehört', 'so')",1
"('gehört', 'so', 'gehört', 'sie')",1
"('so', 'gehört', 'sie', 'dir')",1
"('gehört', 'sie', 'dir', 'wenn')",1
"('sie', 'dir', 'wenn', 'du')",1
"('dir', 'wenn', 'du', 'als')",1
"('wenn', 'du', 'als', 'erster')",1
"('du', 'als', 'erster', 'eine')",1
"('als', 'erster', 'eine', 'idee')",1
"('erster', 'eine', 'idee', 'hast')",1
"('eine', 'idee', 'hast', 'lässt')",1
"('idee', 'hast', 'lässt', 'du')",1
"('hast', 'lässt', 'du', 'sie')",1
"('lässt', 'du', 'sie', 'patentieren')",1
"('du', 'sie', 'patentieren', 'sie')",1
"('sie', 'patentieren', 'sie', 'gehört')",1
"('patentieren', 'sie', 'gehört', 'dir')",1
"('sie', 'gehört', 'dir', 'und')",1
"('gehört', 'dir', 'und', 'mir')",1
"('dir', 'und', 'mir', 'gehören')",1
"('und', 'mir', 'gehören', 'die')",1
"('mir', 'gehören', 'die', 'sterne')",1
"('gehören', 'die', 'sterne', 'denn')",1
"('die', 'sterne', 'denn', 'niemand')",1
"('sterne', 'denn', 'niemand', 'vor')",1
"('denn', 'niemand', 'vor', 'mir')",1
"('niemand', 'vor', 'mir', 'hat')",1
"('vor', 'mir', 'hat', 'sich')",1
"('mir', 'hat', 'sich', 'darum')",1
"('hat', 'sich', 'darum', 'geschert')",1
"('sich', 'darum', 'geschert', 'sie')",1
"('darum', 'geschert', 'sie', 'zu')",1
"('geschert', 'sie', 'zu', 'besitzen')",1
"('sie', 'zu', 'besitzen', 'das')",1
"('zu', 'besitzen', 'das', 'stimmt')",1
"('besitzen', 'das', 'stimmt', 'wohl')",1
"('wohl', 'sagte', 'der', 'kleine')",1
"('kleine', 'prinz', 'und', 'was')",1
"('prinz', 'und', 'was', 'machst')",1
"('machst', 'du', 'mit', 'ihnen')",1
"('du', 'mit', 'ihnen', 'ich')",1
"('mit', 'ihnen', 'ich', 'verwalte')",1
"('ihnen', 'ich', 'verwalte', 'sie')",1
"('ich', 'verwalte', 'sie', 'ich')",1
"('verwalte', 'sie', 'ich', 'zähle')",1
"('sie', 'ich', 'zähle', 'sie')",1
"('ich', 'zähle', 'sie', 'und')",1
"('zähle', 'sie', 'und', 'dann')",1
"('sie', 'und', 'dann', 'zähle')",1
"('und', 'dann', 'zähle', 'ich')",1
"('dann', 'zähle', 'ich', 'sie')",1
"('zähle', 'ich', 'sie', 'wieder')",1
"('ich', 'sie', 'wieder', 'sagte')",1
"('sie', 'wieder', 'sagte', 'der')",1
"('wieder', 'sagte', 'der', 'geschäftsmann')",1
"('sagte', 'der', 'geschäftsmann', 'das')",1
"('der', 'geschäftsmann', 'das', 'ist')",1
"('geschäftsmann', 'das', 'ist', 'schwierig')",1
"('das', 'ist', 'schwierig', 'aber')",1
"('ist', 'schwierig', 'aber', 'ich')",1
"('schwierig', 'aber', 'ich', 'bin')",1
"('aber', 'ich', 'bin', 'ein')",1
"('ein', 'ernstzunehmender', 'mann', 'der')",1
"('ernstzunehmender', 'mann', 'der', 'kleine')",1
"('mann', 'der', 'kleine', 'prinz')",1
"('kleine', 'prinz', 'war', 'nicht')",1
"('prinz', 'war', 'nicht', 'zufrieden')",1
"('war', 'nicht', 'zufrieden', 'ich')",1
"('nicht', 'zufrieden', 'ich', 'besitze')",1
"('zufrieden', 'ich', 'besitze', 'einen')",1
"('ich', 'besitze', 'einen', 'schal')",1
"('besitze', 'einen', 'schal', 'den')",1
"('einen', 'schal', 'den', 'kann')",1
"('schal', 'den', 'kann', 'ich')",1
"('den', 'kann', 'ich', 'mir')",1
"('kann', 'ich', 'mir', 'um')",1
"('ich', 'mir', 'um', 'den')",1
"('mir', 'um', 'den', 'hals')",1
"('um', 'den', 'hals', 'binden')",1
"('den', 'hals', 'binden', 'und')",1
"('hals', 'binden', 'und', 'mitnehmen')",1
"('binden', 'und', 'mitnehmen', 'wenn')",1
"('und', 'mitnehmen', 'wenn', 'mir')",1
"('mitnehmen', 'wenn', 'mir', 'eine')",1
"('wenn', 'mir', 'eine', 'blume')",1
"('mir', 'eine', 'blume', 'gehört')",1
"('eine', 'blume', 'gehört', 'kann')",1
"('blume', 'gehört', 'kann', 'ich')",1
"('gehört', 'kann', 'ich', 'sie')",1
"('kann', 'ich', 'sie', 'pflücken')",1
"('ich', 'sie', 'pflücken', 'und')",1
"('sie', 'pflücken', 'und', 'mitnehmen')",1
"('pflücken', 'und', 'mitnehmen', 'aber')",1
"('und', 'mitnehmen', 'aber', 'du')",1
"('mitnehmen', 'aber', 'du', 'kannst')",1
"('aber', 'du', 'kannst', 'die')",1
"('du', 'kannst', 'die', 'sterne')",1
"('kannst', 'die', 'sterne', 'ja')",1
"('die', 'sterne', 'ja', 'nicht')",1
"('sterne', 'ja', 'nicht', 'pflücken')",1
"('ja', 'nicht', 'pflücken', 'nein')",1
"('nicht', 'pflücken', 'nein', 'aber')",1
"('pflücken', 'nein', 'aber', 'ich')",1
"('nein', 'aber', 'ich', 'kann')",1
"('aber', 'ich', 'kann', 'sie')",1
"('ich', 'kann', 'sie', 'auf')",1
"('kann', 'sie', 'auf', 'die')",1
"('sie', 'auf', 'die', 'bank')",1
"('auf', 'die', 'bank', 'bringen')",1
"('die', 'bank', 'bringen', 'was')",1
"('bank', 'bringen', 'was', 'soll')",1
"('bringen', 'was', 'soll', 'das')",1
"('was', 'soll', 'das', 'heißen')",1
"('soll', 'das', 'heißen', 'das')",1
"('das', 'heißen', 'das', 'bedeutet')",1
"('heißen', 'das', 'bedeutet', 'ich')",1
"('das', 'bedeutet', 'ich', 'schreibe')",1
"('bedeutet', 'ich', 'schreibe', 'die')",1
"('ich', 'schreibe', 'die', 'anzahl')",1
"('schreibe', 'die', 'anzahl', 'der')",1
"('die', 'anzahl', 'der', 'sterne')",1
"('anzahl', 'der', 'sterne', 'auf')",1
"('der', 'sterne', 'auf', 'einen')",1
"('sterne', 'auf', 'einen', 'kleinen')",1
"('auf', 'einen', 'kleinen', 'zettel')",1
"('einen', 'kleinen', 'zettel', 'und')",1
"('kleinen', 'zettel', 'und', 'diesen')",1
"('zettel', 'und', 'diesen', 'zettel')",1
"('und', 'diesen', 'zettel', 'verschließe')",1
"('diesen', 'zettel', 'verschließe', 'ich')",1
"('zettel', 'verschließe', 'ich', 'dann')",1
"('verschließe', 'ich', 'dann', 'in')",1
"('ich', 'dann', 'in', 'einer')",1
"('dann', 'in', 'einer', 'schublade')",1
"('in', 'einer', 'schublade', 'das')",1
"('einer', 'schublade', 'das', 'ist')",1
"('schublade', 'das', 'ist', 'alles')",1
"('das', 'ist', 'alles', 'das')",1
"('ist', 'alles', 'das', 'reicht')",1
"('alles', 'das', 'reicht', 'schon')",1
"('das', 'reicht', 'schon', 'das')",1
"('reicht', 'schon', 'das', 'ist')",1
"('schon', 'das', 'ist', 'witzig')",1
"('das', 'ist', 'witzig', 'dachte')",1
"('ist', 'witzig', 'dachte', 'der')",1
"('witzig', 'dachte', 'der', 'kleine')",1
"('dachte', 'der', 'kleine', 'prinz')",1
"('kleine', 'prinz', 'es', 'klingt')",1
"('prinz', 'es', 'klingt', 'fast')",1
"('es', 'klingt', 'fast', 'poetisch')",1
"('klingt', 'fast', 'poetisch', 'aber')",1
"('fast', 'poetisch', 'aber', 'wirklich')",1
"('poetisch', 'aber', 'wirklich', 'ernst')",1
"('aber', 'wirklich', 'ernst', 'gemeint')",1
"('wirklich', 'ernst', 'gemeint', 'ist')",1
"('ernst', 'gemeint', 'ist', 'es')",1
"('gemeint', 'ist', 'es', 'nicht')",1
"('ist', 'es', 'nicht', 'von')",1
"('es', 'nicht', 'von', 'ernsten')",1
"('nicht', 'von', 'ernsten', 'dingen')",1
"('von', 'ernsten', 'dingen', 'hatte')",1
"('ernsten', 'dingen', 'hatte', 'der')",1
"('dingen', 'hatte', 'der', 'kleine')",1
"('kleine', 'prinz', 'eine', 'ganz')",1
"('prinz', 'eine', 'ganz', 'andere')",1
"('eine', 'ganz', 'andere', 'vorstellung')",1
"('ganz', 'andere', 'vorstellung', 'als')",1
"('andere', 'vorstellung', 'als', 'die')",1
"('vorstellung', 'als', 'die', 'erwachsenen')",1
"('als', 'die', 'erwachsenen', 'ich')",1
"('die', 'erwachsenen', 'ich', 'sagte')",1
"('erwachsenen', 'ich', 'sagte', 'er')",1
"('ich', 'sagte', 'er', 'noch')",1
"('sagte', 'er', 'noch', 'ich')",1
"('er', 'noch', 'ich', 'besitze')",1
"('noch', 'ich', 'besitze', 'eine')",1
"('ich', 'besitze', 'eine', 'blume')",1
"('besitze', 'eine', 'blume', 'die')",1
"('eine', 'blume', 'die', 'ich')",1
"('blume', 'die', 'ich', 'jeden')",1
"('die', 'ich', 'jeden', 'tag')",1
"('ich', 'jeden', 'tag', 'gieße')",1
"('jeden', 'tag', 'gieße', 'ich')",1
"('tag', 'gieße', 'ich', 'besitze')",1
"('gieße', 'ich', 'besitze', 'drei')",1
"('ich', 'besitze', 'drei', 'vulkane')",1
"('besitze', 'drei', 'vulkane', 'die')",1
"('drei', 'vulkane', 'die', 'ich')",1
"('vulkane', 'die', 'ich', 'jede')",1
"('die', 'ich', 'jede', 'woche')",1
"('ich', 'jede', 'woche', 'fege')",1
"('jede', 'woche', 'fege', 'denn')",1
"('woche', 'fege', 'denn', 'ich')",1
"('fege', 'denn', 'ich', 'fege')",1
"('denn', 'ich', 'fege', 'sogar')",1
"('ich', 'fege', 'sogar', 'jenen')",1
"('fege', 'sogar', 'jenen', 'der')",1
"('sogar', 'jenen', 'der', 'schon')",1
"('jenen', 'der', 'schon', 'erloschenen')",1
"('der', 'schon', 'erloschenen', 'ist')",1
"('schon', 'erloschenen', 'ist', 'man')",1
"('erloschenen', 'ist', 'man', 'weiß')",1
"('ist', 'man', 'weiß', 'ja')",1
"('weiß', 'ja', 'nie', 'meinen')",1
"('ja', 'nie', 'meinen', 'vulkanen')",1
"('nie', 'meinen', 'vulkanen', 'nutzt')",1
"('meinen', 'vulkanen', 'nutzt', 'es')",1
"('vulkanen', 'nutzt', 'es', 'ebenso')",1
"('nutzt', 'es', 'ebenso', 'wie')",1
"('es', 'ebenso', 'wie', 'meiner')",1
"('ebenso', 'wie', 'meiner', 'blume')",1
"('wie', 'meiner', 'blume', 'dass')",1
"('meiner', 'blume', 'dass', 'ich')",1
"('blume', 'dass', 'ich', 'sie')",1
"('dass', 'ich', 'sie', 'besitze')",1
"('ich', 'sie', 'besitze', 'aber')",1
"('sie', 'besitze', 'aber', 'für')",1
"('besitze', 'aber', 'für', 'deine')",1
"('aber', 'für', 'deine', 'sterne')",1
"('für', 'deine', 'sterne', 'bist')",1
"('deine', 'sterne', 'bist', 'du')",1
"('sterne', 'bist', 'du', 'ganz')",1
"('bist', 'du', 'ganz', 'unnütz')",1
"('du', 'ganz', 'unnütz', 'der')",1
"('ganz', 'unnütz', 'der', 'geschäftsmann')",1
"('unnütz', 'der', 'geschäftsmann', 'öffnete')",1
"('der', 'geschäftsmann', 'öffnete', 'den')",1
"('geschäftsmann', 'öffnete', 'den', 'mund')",1
"('öffnete', 'den', 'mund', 'aber')",1
"('den', 'mund', 'aber', 'ihm')",1
"('mund', 'aber', 'ihm', 'fiel')",1
"('aber', 'ihm', 'fiel', 'keine')",1
"('ihm', 'fiel', 'keine', 'antwort')",1
"('fiel', 'keine', 'antwort', 'ein')",1
"('keine', 'antwort', 'ein', 'und')",1
"('antwort', 'ein', 'und', 'der')",1
"('ein', 'und', 'der', 'kleine')",1
"('der', 'kleine', 'prinz', 'machte')",1
"('kleine', 'prinz', 'machte', 'sich')",1
"('prinz', 'machte', 'sich', 'auf')",1
"('machte', 'sich', 'auf', 'und')",1
"('sich', 'auf', 'und', 'davon')",1
"('sind', 'doch', 'wirklich', 'komisch')",1
"('doch', 'wirklich', 'komisch', 'sagte')",1
"('wirklich', 'komisch', 'sagte', 'er')",1
"('komisch', 'sagte', 'er', 'sich')",1
"('seiner', 'reise', 'der', 'fünfte')",1
"('reise', 'der', 'fünfte', 'planet')",1
"('der', 'fünfte', 'planet', 'war')",1
"('fünfte', 'planet', 'war', 'äußerst')",1
"('planet', 'war', 'äußerst', 'merkwürdig')",1
"('war', 'äußerst', 'merkwürdig', 'es')",1
"('äußerst', 'merkwürdig', 'es', 'war')",1
"('merkwürdig', 'es', 'war', 'der')",1
"('es', 'war', 'der', 'kleinste')",1
"('war', 'der', 'kleinste', 'von')",1
"('der', 'kleinste', 'von', 'allen')",1
"('kleinste', 'von', 'allen', 'es')",1
"('von', 'allen', 'es', 'gab')",1
"('allen', 'es', 'gab', 'gerade')",1
"('es', 'gab', 'gerade', 'genug')",1
"('gab', 'gerade', 'genug', 'platz')",1
"('gerade', 'genug', 'platz', 'für')",1
"('genug', 'platz', 'für', 'eine')",1
"('platz', 'für', 'eine', 'straßenlaterne')",1
"('für', 'eine', 'straßenlaterne', 'und')",1
"('und', 'einen', 'laternenanzünder', 'der')",1
"('einen', 'laternenanzünder', 'der', 'kleine')",1
"('laternenanzünder', 'der', 'kleine', 'prinz')",1
"('kleine', 'prinz', 'konnte', 'sich')",1
"('prinz', 'konnte', 'sich', 'nicht')",1
"('konnte', 'sich', 'nicht', 'erklären')",1
"('sich', 'nicht', 'erklären', 'wozu')",1
"('nicht', 'erklären', 'wozu', 'man')",1
"('erklären', 'wozu', 'man', 'irgendwo')",1
"('wozu', 'man', 'irgendwo', 'im')",1
"('man', 'irgendwo', 'im', 'himmel')",1
"('irgendwo', 'im', 'himmel', 'auf')",1
"('im', 'himmel', 'auf', 'einem')",1
"('himmel', 'auf', 'einem', 'planeten')",1
"('auf', 'einem', 'planeten', 'ohne')",1
"('einem', 'planeten', 'ohne', 'häuser')",1
"('planeten', 'ohne', 'häuser', 'und')",1
"('ohne', 'häuser', 'und', 'menschen')",1
"('häuser', 'und', 'menschen', 'eine')",1
"('und', 'menschen', 'eine', 'straßenlaterne')",1
"('menschen', 'eine', 'straßenlaterne', 'und')",1
"('und', 'einen', 'laternenanzünder', 'gebrauchen')",1
"('einen', 'laternenanzünder', 'gebrauchen', 'könnte')",1
"('laternenanzünder', 'gebrauchen', 'könnte', 'dennoch')",1
"('gebrauchen', 'könnte', 'dennoch', 'sagte')",1
"('könnte', 'dennoch', 'sagte', 'er')",1
"('dennoch', 'sagte', 'er', 'sich')",1
"('sagte', 'er', 'sich', 'gut')",1
"('er', 'sich', 'gut', 'möglich')",1
"('sich', 'gut', 'möglich', 'dass')",1
"('gut', 'möglich', 'dass', 'dieser')",1
"('möglich', 'dass', 'dieser', 'mann')",1
"('dass', 'dieser', 'mann', 'merkwürdig')",1
"('dieser', 'mann', 'merkwürdig', 'ist')",1
"('mann', 'merkwürdig', 'ist', 'dennoch')",1
"('merkwürdig', 'ist', 'dennoch', 'ist')",1
"('ist', 'dennoch', 'ist', 'er')",1
"('dennoch', 'ist', 'er', 'nicht')",1
"('ist', 'er', 'nicht', 'so')",1
"('er', 'nicht', 'so', 'merkwürdig')",1
"('nicht', 'so', 'merkwürdig', 'wie')",1
"('so', 'merkwürdig', 'wie', 'der')",1
"('merkwürdig', 'wie', 'der', 'könig')",1
"('wie', 'der', 'könig', 'der')",1
"('der', 'könig', 'der', 'eitle')",1
"('könig', 'der', 'eitle', 'der')",1
"('der', 'eitle', 'der', 'geschäftsmann')",1
"('eitle', 'der', 'geschäftsmann', 'oder')",1
"('der', 'geschäftsmann', 'oder', 'der')",1
"('geschäftsmann', 'oder', 'der', 'säufer')",1
"('oder', 'der', 'säufer', 'seine')",1
"('der', 'säufer', 'seine', 'arbeit')",1
"('säufer', 'seine', 'arbeit', 'hat')",1
"('seine', 'arbeit', 'hat', 'zumindest')",1
"('arbeit', 'hat', 'zumindest', 'einen')",1
"('hat', 'zumindest', 'einen', 'sinn')",1
"('zumindest', 'einen', 'sinn', 'wenn')",1
"('einen', 'sinn', 'wenn', 'er')",1
"('sinn', 'wenn', 'er', 'seine')",1
"('er', 'seine', 'laterne', 'anzündet')",1
"('seine', 'laterne', 'anzündet', 'dann')",1
"('laterne', 'anzündet', 'dann', 'ist')",1
"('anzündet', 'dann', 'ist', 'es')",1
"('dann', 'ist', 'es', 'so')",1
"('ist', 'es', 'so', 'als')",1
"('es', 'so', 'als', 'würde')",1
"('so', 'als', 'würde', 'er')",1
"('als', 'würde', 'er', 'einen')",1
"('würde', 'er', 'einen', 'neuen')",1
"('er', 'einen', 'neuen', 'stern')",1
"('einen', 'neuen', 'stern', 'erschaffen')",1
"('neuen', 'stern', 'erschaffen', 'oder')",1
"('stern', 'erschaffen', 'oder', 'eine')",1
"('erschaffen', 'oder', 'eine', 'blume')",1
"('oder', 'eine', 'blume', 'wenn')",1
"('eine', 'blume', 'wenn', 'er')",1
"('blume', 'wenn', 'er', 'seine')",1
"('er', 'seine', 'laterne', 'löscht')",1
"('seine', 'laterne', 'löscht', 'schläft')",1
"('laterne', 'löscht', 'schläft', 'ein')",1
"('löscht', 'schläft', 'ein', 'stern')",1
"('schläft', 'ein', 'stern', 'ein')",1
"('ein', 'stern', 'ein', 'oder')",1
"('stern', 'ein', 'oder', 'eine')",1
"('ein', 'oder', 'eine', 'blume')",1
"('oder', 'eine', 'blume', 'das')",1
"('eine', 'blume', 'das', 'ist')",1
"('blume', 'das', 'ist', 'eine')",1
"('das', 'ist', 'eine', 'sehr')",1
"('ist', 'eine', 'sehr', 'schöne')",1
"('eine', 'sehr', 'schöne', 'beschäftigung')",1
"('sehr', 'schöne', 'beschäftigung', 'es')",1
"('schöne', 'beschäftigung', 'es', 'ist')",1
"('beschäftigung', 'es', 'ist', 'wirklich')",1
"('es', 'ist', 'wirklich', 'nützlich')",1
"('ist', 'wirklich', 'nützlich', 'weil')",1
"('wirklich', 'nützlich', 'weil', 'es')",1
"('nützlich', 'weil', 'es', 'schön')",1
"('weil', 'es', 'schön', 'ist')",1
"('es', 'schön', 'ist', 'als')",1
"('schön', 'ist', 'als', 'er')",1
"('ist', 'als', 'er', 'auf')",1
"('als', 'er', 'auf', 'dem')",1
"('er', 'auf', 'dem', 'planeten')",1
"('auf', 'dem', 'planeten', 'landete')",1
"('dem', 'planeten', 'landete', 'grüßte')",1
"('planeten', 'landete', 'grüßte', 'er')",1
"('landete', 'grüßte', 'er', 'den')",1
"('grüßte', 'er', 'den', 'laternenanzünder')",1
"('er', 'den', 'laternenanzünder', 'respektvoll')",1
"('den', 'laternenanzünder', 'respektvoll', 'guten')",1
"('laternenanzünder', 'respektvoll', 'guten', 'tag')",1
"('respektvoll', 'guten', 'tag', 'warum')",1
"('guten', 'tag', 'warum', 'hast')",1
"('tag', 'warum', 'hast', 'du')",1
"('warum', 'hast', 'du', 'denn')",1
"('hast', 'du', 'denn', 'gerade')",1
"('du', 'denn', 'gerade', 'deine')",1
"('denn', 'gerade', 'deine', 'laterne')",1
"('gerade', 'deine', 'laterne', 'gelöscht')",1
"('deine', 'laterne', 'gelöscht', 'so')",1
"('laterne', 'gelöscht', 'so', 'lautet')",1
"('gelöscht', 'so', 'lautet', 'die')",1
"('so', 'lautet', 'die', 'vorschrift')",1
"('lautet', 'die', 'vorschrift', 'sagte')",1
"('die', 'vorschrift', 'sagte', 'der')",1
"('vorschrift', 'sagte', 'der', 'laternenanzünder')",1
"('sagte', 'der', 'laternenanzünder', 'guten')",1
"('der', 'laternenanzünder', 'guten', 'tag')",1
"('laternenanzünder', 'guten', 'tag', 'was')",1
"('guten', 'tag', 'was', 'ist')",1
"('tag', 'was', 'ist', 'die')",1
"('was', 'ist', 'die', 'vorschrift')",1
"('ist', 'die', 'vorschrift', 'die')",1
"('die', 'vorschrift', 'die', 'laterne')",1
"('vorschrift', 'die', 'laterne', 'zu')",1
"('die', 'laterne', 'zu', 'löschen')",1
"('laterne', 'zu', 'löschen', 'guten')",1
"('zu', 'löschen', 'guten', 'abend')",1
"('löschen', 'guten', 'abend', 'und')",1
"('und', 'er', 'zündete', 'sie')",1
"('er', 'zündete', 'sie', 'wieder')",1
"('zündete', 'sie', 'wieder', 'an')",1
"('sie', 'wieder', 'an', 'warum')",1
"('wieder', 'an', 'warum', 'hast')",1
"('an', 'warum', 'hast', 'du')",1
"('warum', 'hast', 'du', 'sie')",1
"('hast', 'du', 'sie', 'nun')",1
"('du', 'sie', 'nun', 'wieder')",1
"('sie', 'nun', 'wieder', 'angezündet')",1
"('nun', 'wieder', 'angezündet', 'das')",1
"('wieder', 'angezündet', 'das', 'ist')",1
"('angezündet', 'das', 'ist', 'die')",1
"('das', 'ist', 'die', 'vorschrift')",1
"('ist', 'die', 'vorschrift', 'antwortete')",1
"('die', 'vorschrift', 'antwortete', 'der')",1
"('vorschrift', 'antwortete', 'der', 'laternenanzünder')",1
"('antwortete', 'der', 'laternenanzünder', 'ich')",1
"('der', 'laternenanzünder', 'ich', 'verstehe')",1
"('laternenanzünder', 'ich', 'verstehe', 'es')",1
"('ich', 'verstehe', 'es', 'nicht')",1
"('verstehe', 'es', 'nicht', 'sagte')",1
